business_id,name,neighborhood,categories,GoodForMeal
Gyrez6K8f1AyR7dzW9fvAw,Casanova,The Strip,"Italian, Restaurants, Mediterranean, Tapas Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
4FC_tTgynakPLLngLkvRSw,Johnny Rockets,The Strip,"Burgers, Diners, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
qSlfi_h5LdTAm7181FAZiw,Pizzaria,The Strip,"Comfort Food, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
pJpjgXH5lgJtIJos9GqetQ,Buffet of Buffets,The Strip,"Restaurants, Buffets","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,The Strip,"American (Traditional), Restaurants, Breakfast & Brunch, Seafood","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
5A9XLq-oNiua4fVrsRCaXg,Panda Express,The Strip,"Bubble Tea, Fast Food, Chinese, Restaurants, Food",
H_CKS6wY2_uFWJrHhCZBMA,Original Chicken Tender,The Strip,"Chicken Wings, Restaurants, Fast Food, American (New)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
JsCKeWHA8n_5mFQ3F6t4UA,Gonzalez Y Gonzalez Restaurant,The Strip,"Restaurants, Cocktail Bars, Desserts, Mexican, Food, Bars, Nightlife","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
UJuxtm4DtomSaFlfK0X7fg,NM Café,The Strip,"American (New), Restaurants, Cafes","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
JTFFtWy_chbsHTs95yD_2Q,Cafe Bellagio,The Strip,"Sandwiches, Cafes, American (Traditional), American (New), Restaurants, Burgers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
DRiTXZ2laRiAgrB-Gkgv1g,McDonald's,The Strip,"Restaurants, Fast Food, Burgers","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
W-2-3Vtha0P7qT92eN1GUw,Café Presse,The Strip,"Restaurants, Cafes, Food, Coffee & Tea",
uGW5mFIm62PFF8bpk0wiMg,Romaine Empire,The Strip,"Seafood, Salad, Sandwiches, Food Court, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
1h3ysSuSazvXc1aeLiiOew,Subway,The Strip,"Fast Food, Sandwiches, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
XTtNTWH_Nqv27RC7OtS7dQ,Jardin,The Strip,"American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
3Gt3xskppi9jZuTrwrhLNg,Stack Restaurant & Bar,The Strip,"American (New), Restaurants, Steakhouses, Seafood","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
ECOkEVUodMLUxvI0PMI4gQ,TAO Nightclub,The Strip,"Bars, Arts & Entertainment, Asian Fusion, Lounges, Restaurants, Dance Clubs, Nightlife, Music Venues",
v0fAQRGaDUls8pOh5i6M4A,Mansion Dining Room,The Strip,"Diners, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"
U-Uj13i0RkwgZ8e7I4Lf8w,Original Chicken Tender,The Strip,"American (New), Cheesesteaks, Restaurants, Fast Food, Chicken Wings, Hot Dogs","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
TmIucPRTngutrjDpC0nXgQ,Black Tap,The Strip,"Nightlife, Restaurants, Chicken Wings, Burgers, Bars, Beer Bar","{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
gf68voXoY4LqSC_7Qq5t9A,Seafood Shack,The Strip,"Seafood, Fish & Chips, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
AaLvYFsLuyO1uGk0QLxN5A,Dirt Dog - Las Vegas Strip,The Strip,"Food, Restaurants, Hot Dogs, Street Vendors, Desserts","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
tWasMHaS6ZD-xRhevpoqkw,Bubba Gump Shrimp,The Strip,"Seafood, Comfort Food, Restaurants, Southern, Cajun/Creole, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
d482l58ho0_IMdFkXX1F5Q,DB Brasserie,The Strip,"Brasseries, Nightlife, Restaurants, Bars, French","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
XUY2ZBiVPrJHyYisPL9EyA,Wasabi Jane's Rice & Noodle Works,The Strip,"Chinese, Noodles, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
ftgmU5MuiXK4yP1CU3vqaw,Oakville Steakhouse,The Strip,"Steakhouses, Restaurants, American (New)","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
FbpAg7_qZ6gUpcPLvFyZRw,Ringer,The Strip,"Burgers, Restaurants, Pizza, Chicken Wings","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
mxuUDbstSrPf2OVfjXKpBA,Dairy Queen,The Strip,"Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
RESDUcs7fIiihp38-d6_6g,Bacchanal Buffet,The Strip,"Sandwiches, Buffets, Breakfast & Brunch, Food, Restaurants","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
OmmYZ3jd3x4AUE26OG91Xw,Asia Buffet,The Strip,"Buffets, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
Hg3pn4JwDD0Mm_Hxr-at2w,China Star,The Strip,"Chinese, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
v8KJxkaqdahn90r7chXQZg,Suki Hana,The Strip,"Restaurants, Japanese","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
OVOKaPy1KCi7ZeYbqmbMIA,Good 2 Go Pizza,The Strip,"Food, Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
ZzK2myEzK5aRrwOBUExLxg,Savor The Buffet,The Strip,"Restaurants, Buffets","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
wJAs37fHi3iqQ8Huym1mGg,Sports Book Grill,The Strip,"Sandwiches, Pub Food, Fast Food, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
Jt28TYWanzKrJYYr0Tf1MQ,Cabo Wabo Cantina,The Strip,"Restaurants, Nightlife, Bars, Breakfast & Brunch, Arts & Entertainment, Mexican, Music Venues","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
L2FZfel378lIpeqFrhX1lg,Studio Wok,The Strip,"Restaurants, Chinese",
SuugmVDsQ8YhfdOJYSuSmw,Outback Steakhouse,The Strip,"Restaurants, Steakhouses","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
--9e1ONYQuAa-CB_Rrw7Tw,Delmonico Steakhouse,The Strip,"Steakhouses, Restaurants, Cajun/Creole","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
om9EXJjK3UbBFhWWhCNr3g,Fulton Street Food Hall,The Strip,"Casinos, Hotels & Travel, Cafes, Restaurants, Delis, Japanese, Resorts, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"
H_FkQxifSo13B2FWjhp36g,Otto Enoteca Pizzeria,The Strip,"Restaurants, Italian, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
ysv6yhVYOoH9Pf7PlMyD0g,Wahlburgers,The Strip,"Burgers, American (Traditional), Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joël Robuchon,The Strip,"Restaurants, French","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
nJcyfIRGbI31EGLzillWYg,Vince Neil's Tatuado EAT DRINK PARTY,The Strip,"American (New), Restaurants, American (Traditional), Food, Breakfast & Brunch, Sports Bars, Beer, Wine & Spirits, Nightlife, Bars","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
IRzXVRIzRoYpnjaVXF3vNA,Northside Café and Chinese Kitchen,The Strip,"Breakfast & Brunch, Diners, Cafes, Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
ZpMoI5EECS6Rm7KigN1gPg,Jasmine,The Strip,"Restaurants, Bars, Japanese, Nightlife, Chinese","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
I6EDDi4-Eq_XlFghcDCUhw,Joes Seafood Prime Steak & Stone Crab,The Strip,"Steakhouses, Nightlife, Wine Bars, Bars, Restaurants, Seafood","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
u8-WDsLXAl0dXQW_wqWrDg,Broadway Burger Bar & Grill,The Strip,"Burgers, Salad, Restaurants, Vegetarian","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
4qTeGqt6YpufGxZXJ_FldQ,LavAzza,The Strip,"Restaurants, Coffee & Tea, Food, Juice Bars & Smoothies, Cafes","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
zJtw9HxZNZSEGcI6ees5fw,Island Heat Dinner Show,The Strip,"Restaurants, Music Venues, Food, American (New), Nightlife, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
bOGpm_4Emm4btMbJNA1L7A,Solaro,The Strip,"Italian, Burgers, American (New), Pizza, Chicken Wings, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
zCaczzZnQUiduNNFvLa0Gg,Tony and Tina's Wedding,The Strip,"Arts & Entertainment, Dinner Theater, Italian, Performing Arts, Restaurants",
P6O50VeFlBIJpP0QPYsXbQ,Guy Savoy,The Strip,"Bars, Desserts, Nightlife, Food, Restaurants, Wine Bars, French","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
qmIHO-6T_KEfPC9jyGDamQ,Jean Georges Steakhouse,The Strip,"Steakhouses, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,The Strip,"Pizza, American (Traditional), American (New), Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
zSc_PmocVDJEtQwin0ts2w,La Pizza,The Strip,"Food Stands, Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
EfAqol3tWckyNrBMIooJmg,Kabob N More,The Strip,"Arabian, Halal, Restaurants, Indian, Pakistani","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
nMQJ57am8aEnz1jy9Hl_3g,Baja Fresh,The Strip,"Restaurants, Fast Food, Salad, Tex-Mex, Food, American (Traditional), Mexican","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
HGitzBs7x_fUvdTtrTacXg,Tetsu,The Strip,"Japanese, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
xqoBJepL-cB-M_6Di1Sdjw,Pan Asian Express,The Strip,"Chinese, Restaurants, Pan Asian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
fwZzpkSH4ZOJGzDzI2rSaQ,Pieology Pizzeria,The Strip,"Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
rkH_CkTZBKOv2q0kAq5M_A,House of Blues Restaurant & Bar,The Strip,"Burgers, Southern, Restaurants, American (New), Barbeque","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"
YMoOYH8hQG5lxUUkh1uusQ,Pizzeria de Enzo,The Strip,"Restaurants, Pizza","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
PJYjYb7oKtSwpE613W44bg,McDonald's,The Strip,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"
pLMPpaJ7whp86uL_3ezwMg,Stripburger,The Strip,"Restaurants, Burgers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
E96XW5-Me9nnBIkpg0nNBA,Blue Ribbon Brasserie - Las  Vegas,The Strip,"Venues & Event Spaces, Nightlife, Cocktail Bars, Event Planning & Services, Seafood, American (New), Comfort Food, Restaurants, Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
G5iz09NiHOtAcxAAcMCXzA,Liquid Pool Lounge,The Strip,"Restaurants, Cafes, Active Life, Swimming Pools","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
ZL15NFVdN7hG0NUXppkU9Q,The Habit Burger Grill,The Strip,"Restaurants, Burgers","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"
TzpqNdtAZHXuIKf2xS0o2A,Blue Iguana Mexican Express,The Strip,"Fast Food, Mexican, American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
yNVcnSaMSrTmjJBMrHTy9w,Battista's Hole In the Wall,The Strip,"Nightlife, Bars, Restaurants, Wine Bars, Italian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
T0Uw6vwwfO3el29wBoDamQ,Pink's Hot Dogs,The Strip,"Hot Dogs, Restaurants, Fast Food","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
LR0qF0FEVsCOhYWUOiH26A,The Buffet at ARIA,The Strip,"Buffets, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
lZZLmG1ANLq2Yb3KuVA4NA,Circus Buffet,The Strip,"American (New), Arts & Entertainment, Buffets, Casinos, Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"
3fPIRTnBhd81MixgS9YoMQ,California Pizza Kitchen,The Strip,"Pizza, Salad, American (New), Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
gtffarZ2Y_rLfCegMg-nqw,Chipotle Mexican Grill,The Strip,"Fast Food, Restaurants, Mexican","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,The Strip,"American (New), Seafood, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
nu1GQ_Q43JqzrWMZE_dE1Q,Searsucker,The Strip,"American (New), Nightlife, Comfort Food, Bars, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
PMOlf91mjpkWRiZa5hEr-A,Chili's,The Strip,"Bars, Tex-Mex, Nightlife, Restaurants, American (Traditional), Fast Food","{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"
uR2GNRdrkY2KeYggp4bCUg,Stripside Cafe & Bar,The Strip,"Sports Bars, Restaurants, Nightlife, Cafes, American (New), Bars","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}"
8IEay5jgk3FOTur5tUvsaQ,eatwell,The Strip,"Coffee & Tea, Food, Restaurants, Sandwiches, Fast Food","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,The Strip,"Restaurants, Bars, Nightlife, Chinese, Dance Clubs, Cantonese, Lounges",
QSwpHbPjDhWYKP8qlmlkXg,Vegas All Nite,The Strip,"Adult Entertainment, Dry Cleaning, Nightlife, Shopping, Hotels, Professional Services, Restaurants, Transportation, Party & Event Planning, Security Services, Laundry Services, Event Planning & Services, Personal Assistants, Local Services, Airport Shuttles, Diners, Travel Services, Venues & Event Spaces, Hotels & Travel, Tours, Car Rental, Party Bus Rentals, Limos, Personal Shopping",
hgQOESYp7CF4LnNI90XEiw,800 Degrees,The Strip,"Restaurants, Salad, Pizza, Italian","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
#NAME?,Breakfast Buffet at Trump International Tower,The Strip,"Buffets, Restaurants, Tapas/Small Plates","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
QF2P3oJqCJC9z0TPDDFVxw,DJ's Taco Bar,The Strip,"Ethnic Food, Specialty Food, Tacos, Restaurants, Tex-Mex, Mexican, Food","{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,The Strip,"Burgers, American (Traditional), Restaurants","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"
RSPEJeFTKs1BsiVgjHp1WQ,Spago by Wolfgang Puck,The Strip,"Cocktail Bars, Bars, American (Traditional), Nightlife, American (New), Pizza, Italian, Restaurants","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
YC1FXuG7IQneHnhbHT0XcQ,The Lobby Bar,The Strip,"Tapas Bars, Nightlife, Bars, Cocktail Bars, Restaurants",
5iAFiMPfitcYDMeII5_dnQ,Auntie Anne's,The Strip,"Bakeries, Food, Restaurants, Fast Food, Pretzels","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
qtc1YZix_5lHBJTZq7DOpA,Zeffirino,The Strip,"Beer, Wine & Spirits, Bars, Seafood, Restaurants, Beer Bar, Nightlife, Food, Italian","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
PDIh1lVtKlUqPJROXYJQvQ,FIX,The Strip,"Steakhouses, Seafood, Nightlife, American (New), Restaurants, Bars","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
g62SlImzhs6_1t-knPjd8w,Red Square Restaurant & Vodka Lounge,The Strip,"Casinos, Steakhouses, Bars, Nightlife, Restaurants, American (Traditional), American (New), Lounges, Russian, Cocktail Bars, Arts & Entertainment","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"
0zGeYN8ReYwVj27U7EHOJA,American Cafe,The Strip,"Delis, Restaurants, American (Traditional)","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"
